S,I,R,mortes,tempo
0.9041,20.0746,49.0214,0.9804,174.7
0.9023,20.0536,49.0442,0.9809,174.8
0.9004,20.0326,49.0670,0.9813,174.9
0.8986,20.0117,49.0898,0.9818,175.0
0.8968,19.9907,49.1125,0.9823,175.1
0.8951,19.9698,49.1352,0.9827,175.2
0.8933,19.9489,49.1579,0.9832,175.3
0.8915,19.9280,49.1806,0.9836,175.4
0.8897,19.9071,49.2032,0.9841,175.5
0.8879,19.8863,49.2259,0.9845,175.6
0.8862,19.8654,49.2485,0.9850,175.7
0.8844,19.8446,49.2710,0.9854,175.8
0.8827,19.8238,49.2936,0.9859,175.9
0.8809,19.8031,49.3161,0.9863,176.0
0.8792,19.7823,49.3386,0.9868,176.1
0.8774,19.7616,49.3611,0.9872,176.2
0.8757,19.7408,49.3836,0.9877,176.3
0.8740,19.7201,49.4060,0.9881,176.4
0.8722,19.6994,49.4284,0.9886,176.5
0.8705,19.6788,49.4508,0.9890,176.6
0.8688,19.6581,49.4731,0.9895,176.7
0.8671,19.6375,49.4955,0.9899,176.8
0.8654,19.6169,49.5178,0.9904,176.9
0.8637,19.5963,49.5401,0.9908,177.0
0.8620,19.5757,49.5624,0.9912,177.1
0.8603,19.5551,49.5846,0.9917,177.2
0.8586,19.5346,49.6068,0.9921,177.3
0.8570,19.5141,49.6290,0.9926,177.4
0.8553,19.4936,49.6512,0.9930,177.5
0.8536,19.4731,49.6733,0.9935,177.6
0.8520,19.4526,49.6955,0.9939,177.7
0.8503,19.4322,49.7176,0.9944,177.8
0.8486,19.4118,49.7397,0.9948,177.9
0.8470,19.3913,49.7617,0.9952,178.0
0.8454,19.3710,49.7838,0.9957,178.1
0.8437,19.3506,49.8058,0.9961,178.2
0.8421,19.3302,49.8278,0.9966,178.3
0.8405,19.3099,49.8497,0.9970,178.4
0.8388,19.2896,49.8717,0.9974,178.5
0.8372,19.2693,49.8936,0.9979,178.6
0.8356,19.2490,49.9155,0.9983,178.7
0.8340,19.2287,49.9374,0.9987,178.8
0.8324,19.2085,49.9592,0.9992,178.9
0.8308,19.1882,49.9810,0.9996,179.0
0.8292,19.1680,50.0028,1.0001,179.1
0.8276,19.1478,50.0246,1.0005,179.2
0.8260,19.1277,50.0464,1.0009,179.3
0.8244,19.1075,50.0681,1.0014,179.4
0.8229,19.0874,50.0898,1.0018,179.5
0.8213,19.0672,50.1115,1.0022,179.6
0.8197,19.0471,50.1332,1.0027,179.7
0.8182,19.0271,50.1548,1.0031,179.8
0.8166,19.0070,50.1765,1.0035,179.9
0.8151,18.9869,50.1981,1.0040,180.0
0.8135,18.9669,50.2196,1.0044,180.1
0.8120,18.9469,50.2412,1.0048,180.2
0.8104,18.9269,50.2627,1.0053,180.3
0.8089,18.9069,50.2842,1.0057,180.4
0.8074,18.8870,50.3057,1.0061,180.5
0.8058,18.8671,50.3272,1.0065,180.6
0.8043,18.8471,50.3486,1.0070,180.7
0.8028,18.8272,50.3700,1.0074,180.8
0.8013,18.8073,50.3914,1.0078,180.9
0.7998,18.7875,50.4128,1.0083,181.0
0.7983,18.7676,50.4341,1.0087,181.1
0.7968,18.7478,50.4555,1.0091,181.2
0.7953,18.7280,50.4768,1.0095,181.3
0.7938,18.7082,50.4981,1.0100,181.4
0.7923,18.6884,50.5193,1.0104,181.5
0.7908,18.6687,50.5406,1.0108,181.6
0.7894,18.6489,50.5618,1.0112,181.7
0.7879,18.6292,50.5830,1.0117,181.8
0.7864,18.6095,50.6041,1.0121,181.9
0.7850,18.5898,50.6253,1.0125,182.0
0.7835,18.5702,50.6464,1.0129,182.1
0.7820,18.5505,50.6675,1.0134,182.2
0.7806,18.5309,50.6886,1.0138,182.3
0.7791,18.5113,50.7096,1.0142,182.4
0.7777,18.4917,50.7307,1.0146,182.5
0.7763,18.4721,50.7517,1.0150,182.6
0.7748,18.4526,50.7727,1.0155,182.7
0.7734,18.4330,50.7936,1.0159,182.8
0.7720,18.4135,50.8146,1.0163,182.9
0.7706,18.3940,50.8355,1.0167,183.0
0.7691,18.3745,50.8564,1.0171,183.1
0.7677,18.3550,50.8773,1.0175,183.2
0.7663,18.3356,50.8982,1.0180,183.3
0.7649,18.3162,50.9190,1.0184,183.4
0.7635,18.2967,50.9398,1.0188,183.5
0.7621,18.2774,50.9606,1.0192,183.6
0.7607,18.2580,50.9814,1.0196,183.7
0.7593,18.2386,51.0021,1.0200,183.8
0.7579,18.2193,51.0228,1.0205,183.9
0.7566,18.2000,51.0435,1.0209,184.0
0.7552,18.1806,51.0642,1.0213,184.1
0.7538,18.1614,51.0849,1.0217,184.2
0.7524,18.1421,51.1055,1.0221,184.3
0.7511,18.1228,51.1261,1.0225,184.4
0.7497,18.1036,51.1467,1.0229,184.5
0.7484,18.0844,51.1673,1.0233,184.6
0.7470,18.0652,51.1879,1.0238,184.7
0.7457,18.0460,51.2084,1.0242,184.8
0.7443,18.0269,51.2289,1.0246,184.9
0.7430,18.0077,51.2494,1.0250,185.0
0.7416,17.9886,51.2698,1.0254,185.1
0.7403,17.9695,51.2903,1.0258,185.2
0.7390,17.9504,51.3107,1.0262,185.3
0.7376,17.9313,51.3311,1.0266,185.4
0.7363,17.9123,51.3515,1.0270,185.5
0.7350,17.8932,51.3718,1.0274,185.6
0.7337,17.8742,51.3922,1.0278,185.7
0.7324,17.8552,51.4125,1.0282,185.8
0.7311,17.8362,51.4328,1.0287,185.9
0.7298,17.8173,51.4530,1.0291,186.0
0.7285,17.7983,51.4733,1.0295,186.1
0.7272,17.7794,51.4935,1.0299,186.2
0.7259,17.7605,51.5137,1.0303,186.3
0.7246,17.7416,51.5339,1.0307,186.4
0.7233,17.7227,51.5541,1.0311,186.5
0.7220,17.7038,51.5742,1.0315,186.6
0.7207,17.6850,51.5943,1.0319,186.7
0.7195,17.6662,51.6144,1.0323,186.8
0.7182,17.6474,51.6345,1.0327,186.9
0.7169,17.6286,51.6545,1.0331,187.0
0.7157,17.6098,51.6746,1.0335,187.1
0.7144,17.5911,51.6946,1.0339,187.2
0.7131,17.5723,51.7146,1.0343,187.3
0.7119,17.5536,51.7345,1.0347,187.4
0.7106,17.5349,51.7545,1.0351,187.5
0.7094,17.5163,51.7744,1.0355,187.6
0.7082,17.4976,51.7943,1.0359,187.7
0.7069,17.4789,51.8142,1.0363,187.8
0.7057,17.4603,51.8341,1.0367,187.9
0.7044,17.4417,51.8539,1.0371,188.0
0.7032,17.4231,51.8737,1.0375,188.1
0.7020,17.4045,51.8935,1.0379,188.2
0.7008,17.3860,51.9133,1.0383,188.3
0.6996,17.3675,51.9331,1.0387,188.4
0.6983,17.3489,51.9528,1.0391,188.5
0.6971,17.3304,51.9725,1.0395,188.6
0.6959,17.3119,51.9922,1.0398,188.7
0.6947,17.2935,52.0119,1.0402,188.8
0.6935,17.2750,52.0315,1.0406,188.9
0.6923,17.2566,52.0512,1.0410,189.0
0.6911,17.2382,52.0708,1.0414,189.1
0.6899,17.2198,52.0904,1.0418,189.2
0.6887,17.2014,52.1099,1.0422,189.3
0.6876,17.1830,52.1295,1.0426,189.4
0.6864,17.1647,52.1490,1.0430,189.5
0.6852,17.1464,52.1685,1.0434,189.6
0.6840,17.1281,52.1880,1.0438,189.7
0.6828,17.1098,52.2075,1.0441,189.8
0.6817,17.0915,52.2269,1.0445,189.9
0.6805,17.0732,52.2463,1.0449,190.0
0.6794,17.0550,52.2657,1.0453,190.1
0.6782,17.0368,52.2851,1.0457,190.2
0.6770,17.0186,52.3045,1.0461,190.3
0.6759,17.0004,52.3238,1.0465,190.4
0.6747,16.9822,52.3431,1.0469,190.5
0.6736,16.9641,52.3624,1.0472,190.6
0.6724,16.9459,52.3817,1.0476,190.7
0.6713,16.9278,52.4010,1.0480,190.8
0.6702,16.9097,52.4202,1.0484,190.9
0.6690,16.8916,52.4394,1.0488,191.0
0.6679,16.8736,52.4586,1.0492,191.1
0.6668,16.8555,52.4778,1.0496,191.2
0.6657,16.8375,52.4969,1.0499,191.3
0.6645,16.8195,52.5161,1.0503,191.4
0.6634,16.8015,52.5352,1.0507,191.5
0.6623,16.7835,52.5543,1.0511,191.6
0.6612,16.7655,52.5733,1.0515,191.7
0.6601,16.7476,52.5924,1.0518,191.8
0.6590,16.7297,52.6114,1.0522,191.9
0.6579,16.7118,52.6304,1.0526,192.0
0.6568,16.6939,52.6494,1.0530,192.1
0.6557,16.6760,52.6684,1.0534,192.2
0.6546,16.6581,52.6873,1.0537,192.3
0.6535,16.6403,52.7063,1.0541,192.4
0.6524,16.6225,52.7252,1.0545,192.5
0.6513,16.6047,52.7441,1.0549,192.6
0.6502,16.5869,52.7629,1.0553,192.7
0.6492,16.5691,52.7818,1.0556,192.8
0.6481,16.5514,52.8006,1.0560,192.9
0.6470,16.5336,52.8194,1.0564,193.0
0.6459,16.5159,52.8382,1.0568,193.1
0.6449,16.4982,52.8570,1.0571,193.2
0.6438,16.4805,52.8757,1.0575,193.3
0.6428,16.4628,52.8945,1.0579,193.4
0.6417,16.4452,52.9132,1.0583,193.5
0.6406,16.4276,52.9319,1.0586,193.6
0.6396,16.4100,52.9505,1.0590,193.7
0.6385,16.3924,52.9692,1.0594,193.8
0.6375,16.3748,52.9878,1.0598,193.9
0.6365,16.3572,53.0064,1.0601,194.0
0.6354,16.3397,53.0250,1.0605,194.1
0.6344,16.3221,53.0436,1.0609,194.2
0.6333,16.3046,53.0621,1.0612,194.3
0.6323,16.2871,53.0806,1.0616,194.4
0.6313,16.2696,53.0991,1.0620,194.5
0.6302,16.2522,53.1176,1.0624,194.6
0.6292,16.2347,53.1361,1.0627,194.7
0.6282,16.2173,53.1545,1.0631,194.8
0.6272,16.1999,53.1730,1.0635,194.9
0.6262,16.1825,53.1914,1.0638,195.0
0.6252,16.1651,53.2098,1.0642,195.1
0.6241,16.1478,53.2281,1.0646,195.2
0.6231,16.1304,53.2465,1.0649,195.3
0.6221,16.1131,53.2648,1.0653,195.4
0.6211,16.0958,53.2831,1.0657,195.5
0.6201,16.0785,53.3014,1.0660,195.6
0.6191,16.0612,53.3197,1.0664,195.7
0.6181,16.0440,53.3379,1.0668,195.8
0.6171,16.0267,53.3562,1.0671,195.9
0.6162,16.0095,53.3744,1.0675,196.0
0.6152,15.9923,53.3926,1.0679,196.1
0.6142,15.9751,53.4108,1.0682,196.2
0.6132,15.9579,53.4289,1.0686,196.3
0.6122,15.9408,53.4470,1.0689,196.4
0.6112,15.9237,53.4652,1.0693,196.5
0.6103,15.9065,53.4833,1.0697,196.6
0.6093,15.8894,53.5013,1.0700,196.7
0.6083,15.8723,53.5194,1.0704,196.8
0.6074,15.8553,53.5374,1.0707,196.9
0.6064,15.8382,53.5554,1.0711,197.0
0.6054,15.8212,53.5734,1.0715,197.1
0.6045,15.8042,53.5914,1.0718,197.2
0.6035,15.7871,53.6094,1.0722,197.3
0.6026,15.7702,53.6273,1.0725,197.4
0.6016,15.7532,53.6452,1.0729,197.5
0.6007,15.7362,53.6631,1.0733,197.6
0.5997,15.7193,53.6810,1.0736,197.7
0.5988,15.7024,53.6989,1.0740,197.8
0.5979,15.6855,53.7167,1.0743,197.9
0.5969,15.6686,53.7346,1.0747,198.0
0.5960,15.6517,53.7524,1.0750,198.1
0.5950,15.6349,53.7702,1.0754,198.2
0.5941,15.6180,53.7879,1.0758,198.3
0.5932,15.6012,53.8057,1.0761,198.4
0.5923,15.5844,53.8234,1.0765,198.5
0.5913,15.5676,53.8411,1.0768,198.6
0.5904,15.5509,53.8588,1.0772,198.7
0.5895,15.5341,53.8765,1.0775,198.8
0.5886,15.5174,53.8941,1.0779,198.9
0.5877,15.5006,53.9117,1.0782,199.0
0.5868,15.4839,53.9294,1.0786,199.1
0.5859,15.4673,53.9470,1.0789,199.2
0.5849,15.4506,53.9645,1.0793,199.3
0.5840,15.4339,53.9821,1.0796,199.4
0.5831,15.4173,53.9996,1.0800,199.5
0.5822,15.4007,54.0172,1.0803,199.6
0.5813,15.3841,54.0347,1.0807,199.7
0.5805,15.3675,54.0521,1.0810,199.8
0.5796,15.3509,54.0696,1.0814,199.9
0.5787,15.3344,54.0870,1.0817,200.0
0.5778,15.3178,54.1045,1.0821,200.1
0.5769,15.3013,54.1219,1.0824,200.2
0.5760,15.2848,54.1393,1.0828,200.3
0.5751,15.2683,54.1566,1.0831,200.4
0.5743,15.2518,54.1740,1.0835,200.5
0.5734,15.2354,54.1913,1.0838,200.6
0.5725,15.2189,54.2086,1.0842,200.7
0.5716,15.2025,54.2259,1.0845,200.8
0.5708,15.1861,54.2432,1.0849,200.9
0.5699,15.1697,54.2605,1.0852,201.0
0.5690,15.1533,54.2777,1.0856,201.1
0.5682,15.1370,54.2949,1.0859,201.2
0.5673,15.1206,54.3121,1.0862,201.3
0.5665,15.1043,54.3293,1.0866,201.4
0.5656,15.0880,54.3465,1.0869,201.5
0.5647,15.0717,54.3636,1.0873,201.6
0.5639,15.0554,54.3807,1.0876,201.7
0.5630,15.0392,54.3978,1.0880,201.8
0.5622,15.0229,54.4149,1.0883,201.9
0.5614,15.0067,54.4320,1.0886,202.0
0.5605,14.9905,54.4491,1.0890,202.1
0.5597,14.9743,54.4661,1.0893,202.2
0.5588,14.9581,54.4831,1.0897,202.3
0.5580,14.9420,54.5001,1.0900,202.4
0.5572,14.9258,54.5171,1.0903,202.5
0.5563,14.9097,54.5340,1.0907,202.6
0.5555,14.8936,54.5510,1.0910,202.7
0.5547,14.8775,54.5679,1.0914,202.8
0.5539,14.8614,54.5848,1.0917,202.9
0.5530,14.8453,54.6017,1.0920,203.0
0.5522,14.8293,54.6186,1.0924,203.1
0.5514,14.8133,54.6354,1.0927,203.2
0.5506,14.7972,54.6523,1.0930,203.3
0.5498,14.7812,54.6691,1.0934,203.4
0.5489,14.7653,54.6859,1.0937,203.5
0.5481,14.7493,54.7026,1.0941,203.6
0.5473,14.7333,54.7194,1.0944,203.7
0.5465,14.7174,54.7362,1.0947,203.8
0.5457,14.7015,54.7529,1.0951,203.9
0.5449,14.6856,54.7696,1.0954,204.0
0.5441,14.6697,54.7863,1.0957,204.1
0.5433,14.6538,54.8029,1.0961,204.2
0.5425,14.6380,54.8196,1.0964,204.3
0.5417,14.6221,54.8362,1.0967,204.4
0.5409,14.6063,54.8528,1.0971,204.5
0.5401,14.5905,54.8694,1.0974,204.6
0.5394,14.5747,54.8860,1.0977,204.7
0.5386,14.5589,54.9026,1.0981,204.8
0.5378,14.5432,54.9191,1.0984,204.9
0.5370,14.5274,54.9357,1.0987,205.0
0.5362,14.5117,54.9522,1.0990,205.1
0.5354,14.4960,54.9687,1.0994,205.2
0.5347,14.4803,54.9851,1.0997,205.3
0.5339,14.4646,55.0016,1.1000,205.4
0.5331,14.4489,55.0180,1.1004,205.5
0.5324,14.4333,55.0344,1.1007,205.6
0.5316,14.4176,55.0508,1.1010,205.7
0.5308,14.4020,55.0672,1.1013,205.8
0.5301,14.3864,55.0836,1.1017,205.9
0.5293,14.3708,55.0999,1.1020,206.0
0.5285,14.3553,55.1163,1.1023,206.1
0.5278,14.3397,55.1326,1.1027,206.2
0.5270,14.3242,55.1489,1.1030,206.3
0.5263,14.3087,55.1652,1.1033,206.4
0.5255,14.2932,55.1814,1.1036,206.5
0.5248,14.2777,55.1977,1.1040,206.6
0.5240,14.2622,55.2139,1.1043,206.7
0.5233,14.2467,55.2301,1.1046,206.8
0.5225,14.2313,55.2463,1.1049,206.9
0.5218,14.2159,55.2625,1.1052,207.0
0.5210,14.2004,55.2786,1.1056,207.1
0.5203,14.1850,55.2947,1.1059,207.2
0.5195,14.1697,55.3109,1.1062,207.3
0.5188,14.1543,55.3270,1.1065,207.4
0.5181,14.1389,55.3430,1.1069,207.5
0.5173,14.1236,55.3591,1.1072,207.6
0.5166,14.1083,55.3752,1.1075,207.7
0.5159,14.0930,55.3912,1.1078,207.8
0.5152,14.0777,55.4072,1.1081,207.9
0.5144,14.0624,55.4232,1.1085,208.0
0.5137,14.0472,55.4392,1.1088,208.1
0.5130,14.0319,55.4552,1.1091,208.2
0.5123,14.0167,55.4711,1.1094,208.3
0.5116,14.0015,55.4870,1.1097,208.4
0.5108,13.9863,55.5029,1.1101,208.5
0.5101,13.9711,55.5188,1.1104,208.6
0.5094,13.9560,55.5347,1.1107,208.7
0.5087,13.9408,55.5506,1.1110,208.8
0.5080,13.9257,55.5664,1.1113,208.9
0.5073,13.9106,55.5822,1.1116,209.0
0.5066,13.8955,55.5980,1.1120,209.1
0.5059,13.8804,55.6138,1.1123,209.2
0.5052,13.8653,55.6296,1.1126,209.3
0.5045,13.8502,55.6454,1.1129,209.4
0.5038,13.8352,55.6611,1.1132,209.5
0.5031,13.8202,55.6768,1.1135,209.6
0.5024,13.8052,55.6925,1.1139,209.7
0.5017,13.7902,55.7082,1.1142,209.8
0.5010,13.7752,55.7239,1.1145,209.9
0.5003,13.7602,55.7395,1.1148,210.0
0.4996,13.7453,55.7552,1.1151,210.1
0.4989,13.7304,55.7708,1.1154,210.2
0.4982,13.7154,55.7864,1.1157,210.3
0.4976,13.7005,55.8020,1.1160,210.4
0.4969,13.6856,55.8175,1.1164,210.5
0.4962,13.6708,55.8331,1.1167,210.6
0.4955,13.6559,55.8486,1.1170,210.7
0.4948,13.6411,55.8642,1.1173,210.8
0.4942,13.6263,55.8797,1.1176,210.9
0.4935,13.6114,55.8951,1.1179,211.0
0.4928,13.5966,55.9106,1.1182,211.1
0.4922,13.5819,55.9261,1.1185,211.2
0.4915,13.5671,55.9415,1.1188,211.3
0.4908,13.5524,55.9569,1.1191,211.4
0.4902,13.5376,55.9723,1.1194,211.5
0.4895,13.5229,55.9877,1.1198,211.6
0.4888,13.5082,56.0031,1.1201,211.7
0.4882,13.4935,56.0184,1.1204,211.8
0.4875,13.4788,56.0337,1.1207,211.9
0.4868,13.4642,56.0491,1.1210,212.0
0.4862,13.4495,56.0644,1.1213,212.1
0.4855,13.4349,56.0796,1.1216,212.2
0.4849,13.4203,56.0949,1.1219,212.3
0.4842,13.4057,56.1102,1.1222,212.4
0.4836,13.3911,56.1254,1.1225,212.5
0.4829,13.3765,56.1406,1.1228,212.6
0.4823,13.3620,56.1558,1.1231,212.7
0.4816,13.3474,56.1710,1.1234,212.8
0.4810,13.3329,56.1862,1.1237,212.9
0.4804,13.3184,56.2013,1.1240,213.0
0.4797,13.3039,56.2164,1.1243,213.1
0.4791,13.2894,56.2316,1.1246,213.2
0.4785,13.2750,56.2467,1.1249,213.3
0.4778,13.2605,56.2617,1.1252,213.4
0.4772,13.2461,56.2768,1.1255,213.5
0.4765,13.2316,56.2919,1.1258,213.6
0.4759,13.2172,56.3069,1.1261,213.7
0.4753,13.2029,56.3219,1.1264,213.8
0.4747,13.1885,56.3369,1.1267,213.9
0.4740,13.1741,56.3519,1.1270,214.0
0.4734,13.1598,56.3669,1.1273,214.1
0.4728,13.1454,56.3818,1.1276,214.2
0.4722,13.1311,56.3968,1.1279,214.3
0.4715,13.1168,56.4117,1.1282,214.4
0.4709,13.1025,56.4266,1.1285,214.5
0.4703,13.0883,56.4415,1.1288,214.6
0.4697,13.0740,56.4564,1.1291,214.7
0.4691,13.0598,56.4712,1.1294,214.8
0.4685,13.0455,56.4861,1.1297,214.9
0.4679,13.0313,56.5009,1.1300,215.0
0.4672,13.0171,56.5157,1.1303,215.1
0.4666,13.0029,56.5305,1.1306,215.2
0.4660,12.9888,56.5453,1.1309,215.3
0.4654,12.9746,56.5600,1.1312,215.4
0.4648,12.9605,56.5748,1.1315,215.5
0.4642,12.9463,56.5895,1.1318,215.6
0.4636,12.9322,56.6042,1.1321,215.7
0.4630,12.9181,56.6189,1.1324,215.8
0.4624,12.9041,56.6336,1.1327,215.9
0.4618,12.8900,56.6482,1.1330,216.0
0.4612,12.8759,56.6629,1.1333,216.1
0.4606,12.8619,56.6775,1.1336,216.2
0.4600,12.8479,56.6921,1.1338,216.3
0.4595,12.8339,56.7067,1.1341,216.4
0.4589,12.8199,56.7213,1.1344,216.5
0.4583,12.8059,56.7359,1.1347,216.6
0.4577,12.7919,56.7504,1.1350,216.7
0.4571,12.7780,56.7650,1.1353,216.8
0.4565,12.7640,56.7795,1.1356,216.9
0.4559,12.7501,56.7940,1.1359,217.0
0.4554,12.7362,56.8085,1.1362,217.1
0.4548,12.7223,56.8230,1.1365,217.2
0.4542,12.7084,56.8374,1.1367,217.3
0.4536,12.6946,56.8519,1.1370,217.4
0.4530,12.6807,56.8663,1.1373,217.5
0.4525,12.6669,56.8807,1.1376,217.6
0.4519,12.6531,56.8951,1.1379,217.7
0.4513,12.6393,56.9095,1.1382,217.8
0.4508,12.6255,56.9238,1.1385,217.9
0.4502,12.6117,56.9382,1.1388,218.0
0.4496,12.5979,56.9525,1.1391,218.1
0.4491,12.5842,56.9668,1.1393,218.2
0.4485,12.5704,56.9811,1.1396,218.3
0.4479,12.5567,56.9954,1.1399,218.4
0.4474,12.5430,57.0097,1.1402,218.5
0.4468,12.5293,57.0239,1.1405,218.6
0.4462,12.5157,57.0382,1.1408,218.7
0.4457,12.5020,57.0524,1.1410,218.8
0.4451,12.4883,57.0666,1.1413,218.9
0.4446,12.4747,57.0808,1.1416,219.0
0.4440,12.4611,57.0950,1.1419,219.1
0.4435,12.4475,57.1091,1.1422,219.2
0.4429,12.4339,57.1233,1.1425,219.3
0.4424,12.4203,57.1374,1.1427,219.4
0.4418,12.4067,57.1515,1.1430,219.5
0.4413,12.3932,57.1656,1.1433,219.6
0.4407,12.3797,57.1797,1.1436,219.7
0.4402,12.3661,57.1938,1.1439,219.8
0.4396,12.3526,57.2078,1.1442,219.9
0.4391,12.3391,57.2219,1.1444,220.0
0.4385,12.3256,57.2359,1.1447,220.1
0.4380,12.3122,57.2499,1.1450,220.2
0.4375,12.2987,57.2639,1.1453,220.3
0.4369,12.2853,57.2779,1.1456,220.4
0.4364,12.2719,57.2918,1.1458,220.5
0.4358,12.2585,57.3058,1.1461,220.6
0.4353,12.2451,57.3197,1.1464,220.7
0.4348,12.2317,57.3336,1.1467,220.8
0.4342,12.2183,57.3475,1.1470,220.9
0.4337,12.2050,57.3614,1.1472,221.0
0.4332,12.1916,57.3753,1.1475,221.1
0.4327,12.1783,57.3891,1.1478,221.2
0.4321,12.1650,57.4030,1.1481,221.3
0.4316,12.1517,57.4168,1.1483,221.4
0.4311,12.1384,57.4306,1.1486,221.5
0.4306,12.1251,57.4444,1.1489,221.6
0.4300,12.1119,57.4582,1.1492,221.7
0.4295,12.0986,57.4719,1.1494,221.8
0.4290,12.0854,57.4857,1.1497,221.9
0.4285,12.0722,57.4994,1.1500,222.0
0.4280,12.0590,57.5131,1.1503,222.1
0.4274,12.0458,57.5268,1.1505,222.2
0.4269,12.0326,57.5405,1.1508,222.3
0.4264,12.0195,57.5542,1.1511,222.4
0.4259,12.0063,57.5679,1.1514,222.5
0.4254,11.9932,57.5815,1.1516,222.6
0.4249,11.9801,57.5951,1.1519,222.7
0.4244,11.9670,57.6087,1.1522,222.8
0.4239,11.9539,57.6223,1.1524,222.9
0.4234,11.9408,57.6359,1.1527,223.0
0.4229,11.9277,57.6495,1.1530,223.1
0.4223,11.9147,57.6631,1.1533,223.2
0.4218,11.9016,57.6766,1.1535,223.3
0.4213,11.8886,57.6901,1.1538,223.4
0.4208,11.8756,57.7036,1.1541,223.5
0.4203,11.8626,57.7171,1.1543,223.6
0.4198,11.8496,57.7306,1.1546,223.7
0.4193,11.8367,57.7441,1.1549,223.8
0.4189,11.8237,57.7575,1.1552,223.9
0.4184,11.8108,57.7710,1.1554,224.0
0.4179,11.7978,57.7844,1.1557,224.1
0.4174,11.7849,57.7978,1.1560,224.2
0.4169,11.7720,57.8112,1.1562,224.3
0.4164,11.7591,57.8246,1.1565,224.4
0.4159,11.7463,57.8379,1.1568,224.5
0.4154,11.7334,57.8513,1.1570,224.6
0.4149,11.7206,57.8646,1.1573,224.7
0.4144,11.7077,57.8779,1.1576,224.8
0.4139,11.6949,57.8912,1.1578,224.9
0.4135,11.6821,57.9045,1.1581,225.0
0.4130,11.6693,57.9178,1.1584,225.1
0.4125,11.6565,57.9310,1.1586,225.2
0.4120,11.6438,57.9443,1.1589,225.3
0.4115,11.6310,57.9575,1.1592,225.4
0.4111,11.6183,57.9707,1.1594,225.5
0.4106,11.6056,57.9839,1.1597,225.6
0.4101,11.5928,57.9971,1.1599,225.7
0.4096,11.5801,58.0103,1.1602,225.8
0.4092,11.5675,58.0235,1.1605,225.9
0.4087,11.5548,58.0366,1.1607,226.0
0.4082,11.5421,58.0497,1.1610,226.1
0.4077,11.5295,58.0629,1.1613,226.2
0.4073,11.5169,58.0760,1.1615,226.3
0.4068,11.5042,58.0890,1.1618,226.4
0.4063,11.4916,58.1021,1.1620,226.5
0.4059,11.4790,58.1152,1.1623,226.6
0.4054,11.4665,58.1282,1.1626,226.7
0.4049,11.4539,58.1413,1.1628,226.8
0.4045,11.4413,58.1543,1.1631,226.9
0.4040,11.4288,58.1673,1.1633,227.0
0.4035,11.4163,58.1803,1.1636,227.1
0.4031,11.4038,58.1932,1.1639,227.2
0.4026,11.3913,58.2062,1.1641,227.3
0.4022,11.3788,58.2191,1.1644,227.4
0.4017,11.3663,58.2321,1.1646,227.5
0.4013,11.3539,58.2450,1.1649,227.6
0.4008,11.3414,58.2579,1.1652,227.7
0.4003,11.3290,58.2708,1.1654,227.8
0.3999,11.3166,58.2836,1.1657,227.9
0.3994,11.3041,58.2965,1.1659,228.0
0.3990,11.2918,58.3093,1.1662,228.1
0.3985,11.2794,58.3222,1.1664,228.2
0.3981,11.2670,58.3350,1.1667,228.3
0.3976,11.2546,58.3478,1.1670,228.4
0.3972,11.2423,58.3606,1.1672,228.5
0.3967,11.2300,58.3734,1.1675,228.6
0.3963,11.2177,58.3861,1.1677,228.7
0.3959,11.2054,58.3989,1.1680,228.8
0.3954,11.1931,58.4116,1.1682,228.9
0.3950,11.1808,58.4243,1.1685,229.0
0.3945,11.1685,58.4370,1.1687,229.1
0.3941,11.1563,58.4497,1.1690,229.2
0.3936,11.1440,58.4624,1.1692,229.3
0.3932,11.1318,58.4751,1.1695,229.4
0.3928,11.1196,58.4877,1.1698,229.5
0.3923,11.1074,58.5004,1.1700,229.6
0.3919,11.0952,58.5130,1.1703,229.7
0.3915,11.0830,58.5256,1.1705,229.8
0.3910,11.0709,58.5382,1.1708,229.9
0.3906,11.0587,58.5508,1.1710,230.0
0.3902,11.0466,58.5633,1.1713,230.1
0.3897,11.0345,58.5759,1.1715,230.2
0.3893,11.0224,58.5884,1.1718,230.3
0.3889,11.0103,58.6009,1.1720,230.4
0.3884,10.9982,58.6135,1.1723,230.5
0.3880,10.9861,58.6259,1.1725,230.6
0.3876,10.9741,58.6384,1.1728,230.7
0.3872,10.9620,58.6509,1.1730,230.8
0.3867,10.9500,58.6634,1.1733,230.9
0.3863,10.9380,58.6758,1.1735,231.0
0.3859,10.9260,58.6882,1.1738,231.1
0.3855,10.9140,58.7006,1.1740,231.2
0.3851,10.9020,58.7131,1.1743,231.3
0.3846,10.8900,58.7254,1.1745,231.4
0.3842,10.8781,58.7378,1.1748,231.5
0.3838,10.8661,58.7502,1.1750,231.6
0.3834,10.8542,58.7625,1.1753,231.7
0.3830,10.8423,58.7749,1.1755,231.8
0.3825,10.8304,58.7872,1.1757,231.9
0.3821,10.8185,58.7995,1.1760,232.0
0.3817,10.8066,58.8118,1.1762,232.1
0.3813,10.7947,58.8241,1.1765,232.2
0.3809,10.7829,58.8363,1.1767,232.3
0.3805,10.7710,58.8486,1.1770,232.4
0.3801,10.7592,58.8608,1.1772,232.5
0.3797,10.7474,58.8730,1.1775,232.6
0.3793,10.7356,58.8853,1.1777,232.7
0.3789,10.7238,58.8975,1.1779,232.8
